timestamp,nao,ao,pna,mjo80e,mjo70e,mjo40w,mjo20e,mjo160e,mjo140e,mjo120w,mjo120e,mjo10w,mjo100e,nino4,nino3,nino34
1983-10-23,-0.18,1.959,0.593,-0.12,0.83,0.63,1.22,-1.02,-1.25,-0.39,-1.14,1.2,-1.01,-0.9211525,-0.5403746,-0.9459626
1983-10-24,-0.101,2.072,0.534,0.25,1.08,0.28,1.27,-1.2,-1.25,-0.73,-0.94,1.05,-0.76,-0.7833276,-0.6270198,-0.9620086
1983-10-25,0.274,2.711,0.627,0.62,1.33,-0.06,1.33,-1.39,-1.25,-1.07,-0.74,0.9,-0.51,-0.6786315,-0.7260993,-1.04254
1983-10-26,0.118,2.488,0.93,0.69,1.23,-0.19,1.15,-1.26,-1.07,-1.05,-0.56,0.7,-0.32,-0.4663672,-1.113814,-1.409572
1983-10-27,-0.098,1.939,0.999,0.75,1.14,-0.32,0.97,-1.12,-0.89,-1.03,-0.38,0.5,-0.14,-0.2463991,-1.282933,-1.452994
1983-10-28,0.38,2.108,0.993,0.82,1.04,-0.45,0.8,-0.99,-0.7,-1.0,-0.21,0.31,0.05,-0.1893162,-1.320128,-1.383298
1983-10-29,1.094,2.953,1.178,0.88,0.95,-0.58,0.62,-0.85,-0.52,-0.98,-0.03,0.11,0.23,-0.2936724,-1.311247,-1.314345
1983-10-30,1.012,3.371,1.262,0.95,0.85,-0.71,0.44,-0.72,-0.34,-0.96,0.15,-0.09,0.42,-0.4263602,-1.216719,-1.348933
1983-10-31,0.788,3.047,1.126,0.86,0.77,-0.64,0.4,-0.66,-0.31,-0.87,0.13,-0.07,0.37,-0.4438742,-1.072913,-1.307311
1983-11-01,0.593,2.636,1.144,0.76,0.69,-0.56,0.37,-0.59,-0.29,-0.78,0.11,-0.06,0.32,-0.5861579,-0.9320676,-1.21492
1983-11-02,0.325,1.918,1.498,0.67,0.62,-0.49,0.33,-0.53,-0.26,-0.68,0.09,-0.04,0.28,-0.6320291,-0.8480389,-1.134297
1983-11-03,0.196,1.241,1.704,0.57,0.54,-0.41,0.3,-0.46,-0.24,-0.59,0.07,-0.03,0.23,-0.5317402,-0.7896063,-1.099224
1983-11-04,0.238,0.974,1.672,0.48,0.46,-0.34,0.26,-0.4,-0.21,-0.5,0.05,-0.01,0.18,-0.4770549,-0.6862341,-0.9612433
1983-11-05,0.127,0.916,1.418,0.29,0.31,-0.18,0.2,-0.28,-0.18,-0.31,-0.03,0.04,0.08,-0.3592652,-0.7480763,-0.7800665
1983-11-06,0.066,0.536,1.217,0.11,0.16,-0.02,0.14,-0.16,-0.15,-0.13,-0.11,0.08,-0.03,-0.2559731,-0.8001426,-0.7408856
1983-11-07,0.126,-0.44,1.224,-0.08,0.01,0.14,0.08,-0.03,-0.11,0.06,-0.18,0.13,-0.13,-0.2678839,-0.7648359,-0.7106231
1983-11-08,0.151,-1.004,1.254,-0.26,-0.14,0.3,0.02,0.09,-0.08,0.24,-0.26,0.17,-0.24,-0.5354395,-0.7120152,-0.7909645
1983-11-09,-0.131,-1.313,1.282,-0.45,-0.29,0.46,-0.04,0.21,-0.05,0.43,-0.34,0.22,-0.34,-0.7696555,-0.8021274,-0.9257559
1983-11-10,-0.631,-1.904,1.259,-0.44,-0.16,0.5,0.13,0.05,-0.21,0.33,-0.44,0.36,-0.46,-0.7865134,-0.9000757,-0.897292
1983-11-11,-0.91,-2.316,1.318,-0.43,-0.02,0.53,0.3,-0.11,-0.36,0.23,-0.53,0.5,-0.57,-0.8865431,-0.8683578,-0.8234956
1983-11-12,-0.885,-2.301,1.24,-0.42,0.11,0.57,0.47,-0.27,-0.52,0.14,-0.63,0.65,-0.69,-0.9811057,-0.8970069,-0.9248888
1983-11-13,-0.948,-2.51,1.006,-0.41,0.25,0.6,0.64,-0.43,-0.67,0.04,-0.72,0.79,-0.8,-0.8886318,-0.8093296,-1.024979
1983-11-14,-1.123,-1.925,0.89,-0.4,0.38,0.64,0.81,-0.59,-0.83,-0.06,-0.82,0.93,-0.92,-0.9344033,-0.8972781,-1.112015
1983-11-15,-1.158,-1.265,0.977,-0.08,0.61,0.36,0.88,-0.78,-0.87,-0.36,-0.69,0.83,-0.73,-0.9625258,-1.034764,-1.203413
1983-11-16,-1.085,-0.994,1.198,0.23,0.85,0.08,0.96,-0.96,-0.91,-0.67,-0.57,0.73,-0.54,-0.960359,-1.313996,-1.546614
1983-11-17,-0.992,-0.628,1.013,0.55,1.08,-0.19,1.03,-1.15,-0.95,-0.97,-0.44,0.62,-0.35,-0.8227093,-1.475153,-1.758496
1983-11-18,-0.709,-0.344,0.789,0.86,1.32,-0.47,1.11,-1.33,-0.99,-1.28,-0.32,0.52,-0.16,-0.7683591,-1.547877,-1.711182
1983-11-19,-0.667,-0.599,0.881,1.18,1.55,-0.75,1.18,-1.52,-1.03,-1.58,-0.19,0.42,0.03,-0.8897914,-1.471222,-1.561564
1983-11-20,-1.189,-1.183,0.365,1.13,1.38,-0.77,0.99,-1.33,-0.84,-1.45,-0.06,0.27,0.14,-0.9810092,-1.381094,-1.430819
1983-11-21,-1.419,-1.262,0.243,1.08,1.21,-0.8,0.8,-1.14,-0.65,-1.33,0.08,0.13,0.24,-1.051929,-1.28195,-1.371189
1983-11-22,-1.178,-0.734,0.451,1.03,1.05,-0.82,0.62,-0.95,-0.47,-1.2,0.21,-0.02,0.35,-0.9613669,-1.346952,-1.47593
1983-11-23,-0.998,-0.633,0.459,0.98,0.88,-0.85,0.43,-0.76,-0.28,-1.08,0.35,-0.16,0.45,-0.8352616,-1.421004,-1.5356
1983-11-24,-0.685,-0.407,0.186,0.93,0.71,-0.87,0.24,-0.57,-0.09,-0.95,0.48,-0.31,0.56,-0.720565,-1.318589,-1.47275
1983-11-25,-0.121,0.353,0.322,0.75,0.49,-0.76,0.08,-0.36,0.05,-0.73,0.5,-0.36,0.54,-0.6814225,-1.178936,-1.397111
1983-11-26,0.178,0.451,0.74,0.57,0.27,-0.65,-0.08,-0.16,0.19,-0.51,0.52,-0.41,0.51,-0.6520858,-1.004748,-1.322092
1983-11-27,-0.097,-0.676,0.796,0.4,0.06,-0.54,-0.24,0.05,0.32,-0.29,0.55,-0.47,0.49,-0.631678,-0.8495132,-1.078845
1983-11-28,-0.444,-2.326,0.943,0.22,-0.16,-0.43,-0.4,0.25,0.46,-0.07,0.57,-0.52,0.46,-0.833655,-0.7155521,-0.9345553
1983-11-29,-0.559,-2.429,0.811,0.04,-0.38,-0.32,-0.56,0.46,0.6,0.15,0.59,-0.57,0.44,-0.9318359,-0.5467646,-0.8836908
1983-11-30,-0.041,-1.737,0.608,0.01,-0.5,-0.35,-0.7,0.6,0.74,0.24,0.7,-0.69,0.53,-0.89444,-0.4678755,-0.8331292
1983-12-01,-0.227,-0.677,0.675,-0.02,-0.62,-0.38,-0.84,0.74,0.89,0.32,0.81,-0.8,0.62,-0.7810653,-0.5460492,-0.8303444
1983-12-02,0.246,0.062,0.499,-0.04,-0.75,-0.4,-0.99,0.88,1.03,0.41,0.92,-0.92,0.7,-0.5512999,-0.6274804,-0.6949041
1983-12-03,0.083,0.085,0.29,-0.07,-0.87,-0.43,-1.13,1.02,1.18,0.49,1.03,-1.03,0.79,-0.4984853,-0.5423114,-0.5649338
1983-12-04,-0.26,-0.11,0.132,-0.1,-0.99,-0.46,-1.27,1.16,1.32,0.58,1.14,-1.15,0.88,-0.5284758,-0.4888017,-0.5492322
1983-12-05,-0.372,-0.56,0.406,-0.2,-0.96,-0.31,-1.16,1.1,1.19,0.62,0.97,-0.99,0.72,-0.5329301,-0.4966553,-0.5410929
1983-12-06,-0.593,-1.043,0.47,-0.3,-0.94,-0.17,-1.05,1.03,1.06,0.66,0.8,-0.83,0.56,-0.580072,-0.5590647,-0.609876
1983-12-07,-0.564,-1.376,0.442,-0.4,-0.91,-0.02,-0.93,0.97,0.92,0.7,0.64,-0.67,0.39,-0.6434502,-0.6243706,-0.6911718
1983-12-08,-0.158,-1.486,0.326,-0.5,-0.89,0.12,-0.82,0.9,0.79,0.74,0.47,-0.51,0.23,-0.5737318,-0.7747678,-0.7517519
1983-12-09,0.191,-1.262,0.015,-0.6,-0.86,0.27,-0.71,0.84,0.66,0.78,0.3,-0.35,0.07,-0.5907032,-0.9483511,-0.8797835
1983-12-10,0.676,-0.267,-0.141,-0.57,-0.68,0.34,-0.48,0.63,0.43,0.67,0.11,-0.15,-0.08,-0.6050775,-1.054729,-0.8697006
1983-12-11,0.981,0.024,-0.076,-0.55,-0.5,0.41,-0.26,0.42,0.2,0.56,-0.08,0.05,-0.23,-0.6886048,-1.124937,-0.8603638
1983-12-12,0.886,0.402,-0.13,-0.52,-0.32,0.49,-0.03,0.22,-0.03,0.44,-0.26,0.25,-0.38,-0.7495953,-1.099025,-0.907026
1983-12-13,0.793,0.743,0.043,-0.5,-0.14,0.56,0.19,0.01,-0.26,0.33,-0.45,0.45,-0.53,-0.92184,-0.9286194,-1.068308
1983-12-14,0.359,0.402,0.339,-0.47,0.04,0.63,0.42,-0.2,-0.49,0.22,-0.64,0.65,-0.68,-1.032483,-0.8367435,-1.089431
1983-12-15,-0.31,-0.646,0.246,-0.53,-0.03,0.68,0.37,-0.13,-0.45,0.31,-0.66,0.64,-0.69,-1.122433,-0.7631321,-1.12542
1983-12-16,-0.799,-0.997,0.144,-0.59,-0.1,0.74,0.32,-0.05,-0.41,0.4,-0.68,0.63,-0.71,-1.162302,-0.7936319,-1.199392
1983-12-17,-0.848,-0.672,-0.077,-0.66,-0.18,0.79,0.27,0.02,-0.37,0.49,-0.7,0.63,-0.72,-1.175352,-0.8064285,-1.263057
1983-12-18,-1.095,-1.193,-0.214,-0.72,-0.25,0.85,0.22,0.1,-0.33,0.58,-0.72,0.62,-0.74,-1.232731,-0.771336,-1.253426
1983-12-19,-1.226,-1.99,-0.146,-0.78,-0.32,0.9,0.17,0.17,-0.29,0.67,-0.74,0.61,-0.75,-1.294318,-0.8301321,-1.288098
1983-12-20,-1.242,-2.252,-0.197,-0.8,-0.21,1.0,0.34,0.03,-0.47,0.62,-0.92,0.78,-0.9,-1.273642,-0.9465247,-1.324443
1983-12-21,-1.001,-1.794,-0.623,-0.82,-0.09,1.1,0.51,-0.11,-0.65,0.57,-1.09,0.96,-1.05,-1.12322,-1.106753,-1.427446
1983-12-22,-0.755,-1.178,-1.089,-0.83,0.02,1.19,0.69,-0.26,-0.84,0.53,-1.27,1.13,-1.19,-0.9647665,-1.267453,-1.514313
1983-12-23,-0.513,-0.218,-1.307,-0.85,0.14,1.29,0.86,-0.4,-1.02,0.48,-1.44,1.31,-1.34,-0.8555275,-1.273263,-1.535176
1983-12-24,-0.095,1.067,-1.076,-0.87,0.25,1.39,1.03,-0.54,-1.2,0.43,-1.62,1.48,-1.49,-0.7747571,-1.361542,-1.638799
1983-12-25,0.651,2.082,-0.692,-0.53,0.39,1.03,0.97,-0.61,-1.1,0.16,-1.36,1.24,-1.17,-0.8263358,-1.445594,-1.815474
1983-12-26,0.845,3.451,-0.545,-0.19,0.54,0.67,0.9,-0.68,-0.99,-0.11,-1.1,0.99,-0.85,-0.8762707,-1.421549,-1.910292
1983-12-27,0.922,4.46,-0.339,0.16,0.68,0.3,0.84,-0.76,-0.89,-0.37,-0.84,0.75,-0.53,-0.8590872,-1.321969,-1.833668
1983-12-28,0.903,3.588,0.054,0.5,0.83,-0.06,0.77,-0.83,-0.78,-0.64,-0.58,0.5,-0.21,-0.920668,-1.117538,-1.568726
1983-12-29,0.879,1.875,0.526,0.84,0.97,-0.42,0.71,-0.9,-0.68,-0.91,-0.32,0.26,0.11,-1.001682,-0.9175103,-1.388545
1983-12-30,1.589,1.993,0.645,0.63,0.68,-0.33,0.47,-0.62,-0.46,-0.65,-0.21,0.14,0.13,-0.9833335,-0.8240913,-1.281038
1983-12-31,2.254,3.055,0.533,0.42,0.39,-0.25,0.23,-0.34,-0.23,-0.39,-0.1,0.02,0.16,-0.9157854,-0.8010291,-1.20711
1984-01-01,2.174,3.226,0.648,0.22,0.09,-0.16,-0.02,-0.05,-0.01,-0.14,0.01,-0.11,0.18,-0.8180264,-0.8301665,-1.119828
1984-01-02,1.735,3.293,0.85,0.01,-0.2,-0.08,-0.26,0.23,0.22,0.12,0.12,-0.23,0.21,-0.7387704,-0.8094616,-1.022709
1984-01-03,1.019,2.622,0.899,-0.2,-0.49,0.01,-0.5,0.51,0.44,0.38,0.23,-0.35,0.23,-0.7566056,-0.7830913,-0.9844488
1984-01-04,0.809,2.821,0.849,-0.32,-0.38,0.23,-0.26,0.35,0.18,0.39,-0.06,-0.06,-0.05,-0.773767,-0.6488506,-0.8326365
1984-01-05,0.839,2.515,0.697,-0.44,-0.27,0.45,-0.02,0.18,-0.08,0.4,-0.35,0.23,-0.33,-0.6352386,-0.6023179,-0.8911424
1984-01-06,0.792,1.639,0.63,-0.55,-0.16,0.67,0.23,0.02,-0.33,0.41,-0.63,0.53,-0.6,-0.5067691,-0.6905628,-0.8766245
1984-01-07,0.661,0.284,0.602,-0.67,-0.05,0.89,0.47,-0.15,-0.59,0.42,-0.92,0.82,-0.88,-0.4163633,-0.7263836,-0.8744885
1984-01-08,0.696,-0.009,0.554,-0.79,0.06,1.11,0.71,-0.31,-0.85,0.43,-1.21,1.11,-1.16,-0.4415054,-0.8704912,-0.8932812
1984-01-09,0.868,0.367,0.647,-0.59,0.22,0.94,0.78,-0.44,-0.89,0.23,-1.13,1.06,-1.05,-0.5464659,-0.9658823,-0.893293
1984-01-10,1.303,1.475,0.697,-0.39,0.39,0.77,0.85,-0.58,-0.93,0.03,-1.05,1.02,-0.94,-0.7192847,-0.9355573,-0.8522088
1984-01-11,1.535,2.133,0.538,-0.19,0.55,0.6,0.91,-0.71,-0.96,-0.17,-0.97,0.97,-0.84,-0.8338839,-0.9117939,-0.8684116
1984-01-12,1.633,2.093,0.483,0.01,0.72,0.43,0.98,-0.85,-1.0,-0.37,-0.89,0.93,-0.73,-0.8399172,-0.9186862,-0.87414
1984-01-13,1.625,2.654,0.201,0.21,0.88,0.26,1.05,-0.98,-1.04,-0.57,-0.81,0.88,-0.62,-0.874835,-0.9691681,-0.9025305
1984-01-14,1.468,2.886,-0.132,0.23,0.84,0.23,0.99,-0.93,-0.98,-0.55,-0.78,0.82,-0.56,-0.8559306,-0.9665746,-0.8797275
1984-01-15,1.324,2.405,-0.285,0.25,0.8,0.2,0.92,-0.88,-0.93,-0.53,-0.75,0.76,-0.5,-0.774558,-1.011284,-0.9334585
1984-01-16,1.042,1.846,-0.183,0.27,0.77,0.17,0.86,-0.82,-0.87,-0.5,-0.71,0.69,-0.43,-0.7270683,-1.047101,-0.9248643
1984-01-17,0.876,1.352,-0.295,0.29,0.73,0.14,0.79,-0.77,-0.82,-0.48,-0.68,0.63,-0.37,-0.7404314,-1.118668,-1.061522
1984-01-18,0.866,0.748,-0.361,0.31,0.69,0.11,0.73,-0.72,-0.76,-0.46,-0.65,0.57,-0.31,-0.807376,-1.25185,-1.219363
1984-01-19,0.826,-0.041,-0.091,0.27,0.73,0.18,0.81,-0.78,-0.85,-0.46,-0.74,0.67,-0.41,-0.8308898,-1.316457,-1.23767
1984-01-20,0.852,-0.165,0.364,0.22,0.77,0.25,0.9,-0.83,-0.93,-0.46,-0.83,0.77,-0.5,-0.8529271,-1.344788,-1.298644
1984-01-21,0.941,0.261,0.425,0.18,0.8,0.33,0.98,-0.89,-1.02,-0.46,-0.92,0.86,-0.6,-0.9235449,-1.408097,-1.382413
1984-01-22,0.929,0.182,0.153,0.13,0.84,0.4,1.07,-0.94,-1.1,-0.46,-1.01,0.96,-0.69,-1.020694,-1.42761,-1.509039
1984-01-23,0.664,-0.433,0.127,0.09,0.88,0.47,1.15,-1.0,-1.19,-0.46,-1.1,1.06,-0.79,-1.064255,-1.409176,-1.55588
1984-01-24,0.316,-0.959,0.283,-0.02,0.83,0.58,1.16,-0.97,-1.22,-0.38,-1.18,1.13,-0.88,-1.019763,-1.330493,-1.552306
1984-01-25,0.187,-1.833,0.567,-0.13,0.77,0.69,1.17,-0.94,-1.25,-0.29,-1.26,1.2,-0.98,-0.9654,-1.090001,-1.350496
1984-01-26,0.133,-2.529,0.949,-0.24,0.72,0.79,1.18,-0.92,-1.27,-0.21,-1.33,1.26,-1.07,-0.935154,-1.000495,-1.259012
1984-01-27,0.37,-1.392,1.041,-0.35,0.66,0.9,1.19,-0.89,-1.3,-0.12,-1.41,1.33,-1.17,-0.9546793,-0.845441,-1.061345
1984-01-28,0.585,-0.527,0.949,-0.46,0.61,1.01,1.2,-0.86,-1.33,-0.04,-1.49,1.4,-1.26,-0.9343476,-0.8885271,-1.003209
1984-01-29,0.483,-0.515,0.809,-0.4,0.71,1.0,1.3,-0.97,-1.43,-0.13,-1.54,1.46,-1.3,-0.893636,-0.9789718,-0.9816043
1984-01-30,0.713,0.265,0.638,-0.35,0.82,0.99,1.4,-1.08,-1.52,-0.22,-1.6,1.53,-1.33,-0.7585481,-0.9943005,-0.8689737
1984-01-31,0.931,0.394,0.448,-0.29,0.92,0.97,1.5,-1.19,-1.62,-0.3,-1.65,1.59,-1.37,-0.7042807,-0.9446622,-0.7505838
1984-02-01,1.045,0.23,0.303,-0.24,1.03,0.96,1.6,-1.3,-1.71,-0.39,-1.71,1.66,-1.4,-0.6010652,-0.8134748,-0.5001069
1984-02-02,1.133,0.868,0.205,-0.18,1.13,0.95,1.7,-1.41,-1.81,-0.48,-1.76,1.72,-1.44,-0.490959,-0.6442047,-0.2797405
1984-02-03,1.34,1.127,0.306,-0.23,1.0,0.94,1.57,-1.27,-1.68,-0.38,-1.67,1.62,-1.37,-0.4854948,-0.5474588,-0.3475049
1984-02-04,1.435,1.138,0.606,-0.27,0.88,0.93,1.43,-1.14,-1.55,-0.29,-1.58,1.52,-1.3,-0.4920033,-0.4817072,-0.411101
1984-02-05,1.356,1.571,0.728,-0.32,0.75,0.93,1.3,-1.0,-1.41,-0.19,-1.49,1.43,-1.23,-0.4166558,-0.455119,-0.4663529
1984-02-06,1.149,1.204,0.713,-0.36,0.63,0.92,1.16,-0.87,-1.28,-0.1,-1.4,1.33,-1.16,-0.3888567,-0.3461486,-0.4467872
1984-02-07,0.999,0.048,0.875,-0.41,0.5,0.91,1.03,-0.73,-1.15,0.0,-1.31,1.23,-1.09,-0.4197377,-0.3136472,-0.4100594
1984-02-08,0.703,-0.829,1.05,-0.41,0.45,0.87,0.96,-0.67,-1.08,0.02,-1.24,1.16,-1.04,-0.5200165,-0.2199702,-0.3774272
1984-02-09,0.603,-1.287,1.252,-0.41,0.4,0.83,0.89,-0.62,-1.01,0.04,-1.17,1.09,-0.99,-0.629483,-0.05706342,-0.3349078
1984-02-10,0.688,-0.712,1.138,-0.42,0.35,0.8,0.81,-0.56,-0.94,0.05,-1.11,1.01,-0.94,-0.7472925,0.1028062,-0.2354478
1984-02-11,0.711,-0.598,1.14,-0.42,0.3,0.76,0.74,-0.51,-0.87,0.07,-1.04,0.94,-0.89,-0.7807689,0.1522895,-0.1634383
1984-02-12,0.839,0.216,1.22,-0.42,0.25,0.72,0.67,-0.45,-0.8,0.09,-0.97,0.87,-0.84,-0.7861095,0.2238647,-0.06664772
1984-02-13,0.808,0.522,0.892,-0.28,0.32,0.57,0.65,-0.49,-0.77,-0.02,-0.87,0.78,-0.71,-0.8456697,0.3290357,0.04711048
1984-02-14,0.471,0.074,0.646,-0.14,0.38,0.43,0.64,-0.53,-0.73,-0.14,-0.77,0.69,-0.58,-0.964649,0.3083224,-0.02920666
1984-02-15,0.477,-0.404,0.578,0.01,0.45,0.28,0.62,-0.57,-0.7,-0.25,-0.67,0.59,-0.46,-1.134561,0.2318563,-0.1204581
1984-02-16,0.677,-0.267,0.523,0.15,0.51,0.14,0.61,-0.61,-0.66,-0.37,-0.57,0.5,-0.33,-1.132342,0.2328549,-0.1550301
1984-02-17,0.597,-0.203,0.508,0.29,0.58,-0.01,0.59,-0.65,-0.63,-0.48,-0.47,0.41,-0.2,-1.090238,0.2532759,-0.1703715
1984-02-18,0.402,-0.413,0.523,0.22,0.49,0.03,0.52,-0.56,-0.56,-0.39,-0.44,0.38,-0.21,-1.059425,0.268315,-0.1572786
1984-02-19,0.385,-0.757,0.608,0.14,0.4,0.06,0.45,-0.48,-0.5,-0.31,-0.4,0.35,-0.21,-1.123793,0.2603482,-0.1474137
1984-02-20,0.42,-1.581,0.688,0.07,0.31,0.1,0.38,-0.39,-0.43,-0.22,-0.37,0.33,-0.22,-1.110838,0.244369,-0.1365235
1984-02-21,0.352,-1.703,0.666,-0.01,0.22,0.13,0.31,-0.31,-0.37,-0.14,-0.33,0.3,-0.22,-1.095123,0.2366154,-0.1301721
1984-02-22,0.341,-0.951,0.563,-0.08,0.13,0.17,0.24,-0.22,-0.3,-0.05,-0.3,0.27,-0.23,-1.067397,0.2515241,-0.127163
1984-02-23,0.313,-0.369,0.354,-0.19,0.05,0.28,0.22,-0.15,-0.29,0.07,-0.37,0.31,-0.3,-1.097547,0.266362,-0.1544681
1984-02-24,0.326,0.1,0.236,-0.3,-0.03,0.39,0.2,-0.08,-0.28,0.18,-0.43,0.36,-0.37,-1.010219,0.2424014,-0.1101442
1984-02-25,0.06,0.016,0.129,-0.4,-0.1,0.5,0.17,-0.02,-0.28,0.3,-0.5,0.4,-0.45,-0.9446171,0.1688399,-0.09770176
1984-02-26,-0.139,-0.916,-0.015,-0.51,-0.18,0.61,0.15,0.05,-0.27,0.41,-0.56,0.45,-0.52,-0.9855248,0.06991556,-0.14861
1984-02-27,-0.197,-1.292,0.01,-0.62,-0.26,0.72,0.13,0.12,-0.26,0.53,-0.63,0.49,-0.59,-1.041237,0.05972008,-0.2039861
1984-02-28,-0.314,-1.412,0.137,-0.63,-0.25,0.73,0.15,0.1,-0.28,0.52,-0.65,0.51,-0.62,-1.083537,0.0828689,-0.2873801
1984-02-29,-0.461,-1.891,0.496,-0.65,-0.25,0.75,0.16,0.09,-0.3,0.52,-0.67,0.53,-0.64,-1.135143,0.04999077,-0.3580405
1984-03-01,-0.443,-1.751,1.028,-0.66,-0.25,0.76,0.18,0.07,-0.32,0.51,-0.69,0.55,-0.67,-1.222674,0.1419443,-0.2873092
1984-03-02,-0.18,-1.098,0.85,-0.67,-0.24,0.77,0.2,0.06,-0.34,0.51,-0.7,0.56,-0.7,-1.202534,0.184354,-0.3503812
1984-03-03,0.075,-0.8,0.856,-0.69,-0.23,0.79,0.21,0.05,-0.36,0.5,-0.72,0.58,-0.72,-1.069318,0.1326614,-0.3667566
1984-03-04,0.201,-0.76,0.828,-0.7,-0.23,0.8,0.23,0.03,-0.38,0.5,-0.74,0.6,-0.75,-1.097104,0.0812678,-0.4179786
1984-03-05,0.18,-1.103,0.774,-0.68,-0.24,0.77,0.21,0.04,-0.35,0.49,-0.7,0.57,-0.72,-1.189507,0.04494506,-0.5394776
1984-03-06,0.077,-2.02,0.788,-0.66,-0.24,0.73,0.19,0.05,-0.33,0.48,-0.66,0.54,-0.68,-1.229095,0.01680571,-0.5672511
1984-03-07,0.123,-2.616,0.716,-0.65,-0.25,0.7,0.16,0.06,-0.3,0.46,-0.63,0.51,-0.65,-1.136098,-0.05006533,-0.55616
1984-03-08,0.291,-2.318,0.661,-0.63,-0.25,0.66,0.14,0.07,-0.28,0.45,-0.59,0.48,-0.61,-1.025853,-0.02845634,-0.5412633
1984-03-09,0.445,-1.776,0.617,-0.61,-0.26,0.63,0.12,0.08,-0.25,0.44,-0.55,0.45,-0.58,-0.9381211,-0.03731755,-0.5400648
1984-03-10,0.366,-2.138,0.57,-0.47,-0.17,0.49,0.13,0.02,-0.23,0.31,-0.46,0.38,-0.48,-0.816268,-0.04318483,-0.5126107
1984-03-11,0.108,-3.039,0.382,-0.33,-0.08,0.35,0.14,-0.04,-0.22,0.19,-0.36,0.31,-0.38,-0.8810599,-0.1100807,-0.5064489
1984-03-12,0.145,-3.435,0.206,-0.19,0.02,0.22,0.16,-0.09,-0.2,0.06,-0.27,0.24,-0.28,-0.9533781,-0.07191235,-0.4746662
1984-03-13,0.264,-3.706,0.054,-0.05,0.11,0.08,0.17,-0.15,-0.19,-0.06,-0.17,0.17,-0.18,-1.011626,-0.108644,-0.5626694
1984-03-14,0.364,-3.522,0.11,0.09,0.2,-0.06,0.18,-0.21,-0.17,-0.19,-0.08,0.1,-0.08,-0.9619364,-0.2199664,-0.7166932
1984-03-15,0.44,-3.272,0.36,0.01,0.02,-0.08,-0.01,-0.02,0.02,-0.06,0.06,-0.04,0.01,-0.9201165,-0.424639,-0.9165677
1984-03-16,0.645,-3.243,0.739,-0.06,-0.16,-0.1,-0.2,0.16,0.2,0.06,0.2,-0.18,0.09,-0.8882924,-0.6572812,-1.065917
1984-03-17,0.699,-2.999,1.021,-0.14,-0.34,-0.11,-0.38,0.35,0.39,0.19,0.35,-0.32,0.18,-0.9504347,-0.759211,-1.117935
1984-03-18,0.764,-1.948,1.202,-0.21,-0.52,-0.13,-0.57,0.53,0.57,0.31,0.49,-0.46,0.26,-0.9495036,-0.7337024,-1.002737
1984-03-19,0.792,-1.534,1.13,-0.29,-0.7,-0.15,-0.76,0.72,0.76,0.44,0.63,-0.6,0.35,-0.9102321,-0.4971135,-0.6524649
1984-03-20,0.6,-1.881,0.978,-0.49,-0.78,0.08,-0.71,0.76,0.68,0.61,0.44,-0.44,0.15,-0.7949114,-0.2617987,-0.3318838
1984-03-21,0.221,-2.685,1.014,-0.69,-0.86,0.32,-0.66,0.8,0.6,0.77,0.25,-0.28,-0.05,-0.5632874,-0.1640056,-0.2410041
1984-03-22,-0.02,-3.085,1.004,-0.9,-0.95,0.55,-0.62,0.83,0.52,0.94,0.06,-0.12,-0.24,-0.5744843,-0.1607108,-0.2772251
1984-03-23,-0.238,-3.383,0.784,-1.1,-1.03,0.79,-0.57,0.87,0.44,1.1,-0.13,0.04,-0.44,-0.5895584,-0.1297577,-0.3199397
1984-03-24,-0.644,-3.077,0.675,-1.3,-1.11,1.02,-0.52,0.91,0.36,1.27,-0.32,0.2,-0.64,-0.6542779,-0.1585872,-0.2491213
1984-03-25,-0.896,-2.57,0.892,-1.29,-1.12,1.01,-0.54,0.92,0.37,1.27,-0.32,0.18,-0.61,-0.6571923,-0.1745546,-0.2759585
1984-03-26,-1.1,-2.176,0.882,-1.27,-1.13,1.0,-0.56,0.93,0.38,1.27,-0.32,0.16,-0.59,-0.6441016,-0.2291663,-0.3273169
1984-03-27,-1.148,-2.07,1.286,-1.26,-1.13,0.98,-0.57,0.93,0.38,1.28,-0.32,0.14,-0.56,-0.6415844,-0.2731323,-0.3657272
1984-03-28,-1.182,-2.024,1.636,-1.24,-1.14,0.97,-0.59,0.94,0.39,1.28,-0.32,0.12,-0.54,-0.642467,-0.2399303,-0.3664361
1984-03-29,-1.138,-1.914,1.628,-1.23,-1.15,0.96,-0.61,0.95,0.4,1.28,-0.32,0.1,-0.51,-0.6589147,-0.5066913,-0.6394169
1984-03-30,-0.814,-1.782,1.437,-1.31,-1.08,1.11,-0.45,0.85,0.23,1.29,-0.5,0.3,-0.7,-0.7721868,-0.4407733,-0.6705809
1984-03-31,-0.54,-1.613,1.174,-1.39,-1.0,1.26,-0.28,0.74,0.07,1.29,-0.68,0.5,-0.88,-0.7658918,-0.3182883,-0.5186752
1984-04-01,-0.251,-0.798,0.948,-1.47,-0.93,1.4,-0.12,0.64,-0.1,1.3,-0.87,0.69,-1.07,-0.6876649,-0.222392,-0.4276883
1984-04-02,0.008,-0.332,0.854,-1.55,-0.85,1.55,0.05,0.53,-0.26,1.3,-1.05,0.89,-1.25,-0.6584119,-0.1239317,-0.4076652
